#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","0.00580322,","0.004276057,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#datetime:,05/07/2013,11:27:39,0.0067195175,-,back,sitting,chair,-,(angular,velocity).
##########################################,"0.00580322,","0.004276057,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#activity:,12,-,bsc,-,back,sitting,chair,-,10s,velocity).
#subject,id:,1,0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#first,name:,sub1,0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#last,name:,sub1,0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#age:,32,"0.004276057,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#height(cm):,180,"0.004276057,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#weight(kg):,85,"0.004276057,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#gender:,male,"0.004276057,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"2325934093000,","-0.0018325958,","-0.008246681,",0.005192355,-,back,sitting,chair,-,(angular,velocity).
"2325939082000,","-0.005192355,","-0.0012217305,",0.004581489,-,back,sitting,chair,-,(angular,velocity).
"2325944069000,","-0.0021380284,","-0.0015271631,",0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"2325949057000,","-0.00580322,","0.005497787,",0.0033597588,-,back,sitting,chair,-,(angular,velocity).
"2325954056000,","-9.162979e-4,","0.003970624,",0.00580322,-,back,sitting,chair,-,(angular,velocity).
"2325959033000,","-0.005192355,","0.009773844,",0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"2325964023000,","0.0015271631,","0.009162978,",0.016187929,-,back,sitting,chair,-,(angular,velocity).
"2325969171000,","0.0015271631,","0.013439035,",0.011301007,-,back,sitting,chair,-,(angular,velocity).
"2325974119000,","-0.007330383,","0.01282817,",0.0106901415,-,back,sitting,chair,-,(angular,velocity).
"2325979043000,","-0.005192355,","0.011911872,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"2325984035000,","-0.0015271631,","0.009773844,",0.011301007,-,back,sitting,chair,-,(angular,velocity).
"2325988995000,","-0.0061086523,","0.0076358155,",0.01038471,-,back,sitting,chair,-,(angular,velocity).
"2325994196000,","-0.006414085,","0.01160644,",0.009162978,-,back,sitting,chair,-,(angular,velocity).
"2325999176000,","0.0021380284,","0.015271631,",0.011301007,-,back,sitting,chair,-,(angular,velocity).
"2326004089000,","-0.008552114,","0.013133603,",0.005497787,-,back,sitting,chair,-,(angular,velocity).
"2326009434000,","-0.003970624,","0.006414085,",0.013744468,-,back,sitting,chair,-,(angular,velocity).
"2326014037000,","-0.0018325958,","0.0125227375,",0.0125227375,-,back,sitting,chair,-,(angular,velocity).
"2326019200000,","-0.0033597588,","0.01282817,",0.016493361,-,back,sitting,chair,-,(angular,velocity).
"2326024074000,","-0.0021380284,","0.0106901415,",0.019547688,-,back,sitting,chair,-,(angular,velocity).
"2326029109000,","-0.0067195175,","-0.0036651916,",0.015271631,-,back,sitting,chair,-,(angular,velocity).
"2326034115000,","0.01160644,","3.0543262e-4,",0.010995574,-,back,sitting,chair,-,(angular,velocity).
"2326039073000,","9.162979e-4,","0.004276057,",0.005497787,-,back,sitting,chair,-,(angular,velocity).
"2326044182000,","-0.008857546,","-0.0036651916,",0.014660766,-,back,sitting,chair,-,(angular,velocity).
"2326049169000,","-0.007330383,","-0.0076358155,",0.014660766,-,back,sitting,chair,-,(angular,velocity).
"2326054109000,","-0.003970624,","-9.162979e-4,",0.022602014,-,back,sitting,chair,-,(angular,velocity).
"2326059095000,","-0.00580322,","0.0036651916,",0.0106901415,-,back,sitting,chair,-,(angular,velocity).
"2326064083000,","-0.00580322,","0.0018325958,",0.016798794,-,back,sitting,chair,-,(angular,velocity).
"2326069186000,","-0.0021380284,","0.004276057,",0.0106901415,-,back,sitting,chair,-,(angular,velocity).
"2326074083000,","0.0033597588,","0.0033597588,",0.0070249503,-,back,sitting,chair,-,(angular,velocity).
"2326079155000,","-0.004581489,","0.005497787,",0.005192355,-,back,sitting,chair,-,(angular,velocity).
"2326084105000,","-0.007941248,","0.00580322,",0.0030543262,-,back,sitting,chair,-,(angular,velocity).
"2326089100000,","-0.0018325958,","0.0067195175,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"2326094187000,","-0.0021380284,","0.004886922,",0.0070249503,-,back,sitting,chair,-,(angular,velocity).
"2326099102000,","0.0076358155,","0.003970624,",0.005497787,-,back,sitting,chair,-,(angular,velocity).
"2326104090000,","0.0015271631,","0.009773844,",0.0030543262,-,back,sitting,chair,-,(angular,velocity).
"2326109106000,","-0.0033597588,","0.011911872,",0.00580322,-,back,sitting,chair,-,(angular,velocity).
"2326114098000,","-0.004276057,","0.010995574,",0.008857546,-,back,sitting,chair,-,(angular,velocity).
"2326119186000,","-0.003970624,","0.0033597588,",-0.007941248,-,back,sitting,chair,-,(angular,velocity).
"2326124157000,","-0.0067195175,","0.0021380284,",-3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"2326129007000,","0.0015271631,","0.004276057,",0.0061086523,-,back,sitting,chair,-,(angular,velocity).
"2326134092000,","0.004581489,","0.0015271631,",0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"2326138998000,","0.0018325958,","0.007941248,",0.010995574,-,back,sitting,chair,-,(angular,velocity).
"2326144207000,","-0.0012217305,","0.005497787,",0.005192355,-,back,sitting,chair,-,(angular,velocity).
"2326149093000,","-3.0543262e-4,","-6.1086525e-4,",-6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"2326154126000,","0.007941248,","-0.0027488936,",0.004886922,-,back,sitting,chair,-,(angular,velocity).
"2326159081000,","0.009162978,","-6.1086525e-4,",-0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"2326164089000,","0.008552114,","9.162979e-4,",0.004886922,-,back,sitting,chair,-,(angular,velocity).
"2326169208000,","-0.004886922,","0.0018325958,",0.008857546,-,back,sitting,chair,-,(angular,velocity).
"2326174090000,","0.009162978,","-9.162979e-4,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"2326179082000,","0.0030543262,","0.007941248,",0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"2326184029000,","0.0018325958,","0.00580322,",-0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"2326189084000,","0.007330383,","0.01160644,",0.0030543262,-,back,sitting,chair,-,(angular,velocity).
"2326194200000,","0.012217305,","0.0070249503,",3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"2326199064000,","0.013133603,","0.011301007,",0.0033597588,-,back,sitting,chair,-,(angular,velocity).
"2326204791000,","0.0143553335,","0.015271631,",-3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"2326209090000,","0.011911872,","0.013133603,",-3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"2326214574000,","0.0076358155,","0.020158553,",-0.00580322,-,back,sitting,chair,-,(angular,velocity).
"2326219438000,","0.006414085,","0.017104227,",-0.0076358155,-,back,sitting,chair,-,(angular,velocity).
"2326224114000,","0.00580322,","0.007941248,",-0.004276057,-,back,sitting,chair,-,(angular,velocity).
"2326229078000,","0.013744468,","0.0021380284,",-0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"2326234195000,","0.009468411,","9.162979e-4,",-0.002443461,-,back,sitting,chair,-,(angular,velocity).
"2326239041000,","0.016493361,","-0.003970624,",-0.0033597588,-,back,sitting,chair,-,(angular,velocity).
"2326244302000,","0.01282817,","-0.00580322,",0.0018325958,-,back,sitting,chair,-,(angular,velocity).
"2326249101000,","0.010079277,","0.0033597588,",-0.00580322,-,back,sitting,chair,-,(angular,velocity).
"2326254063000,","0.004581489,","0.0015271631,",-6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"2326259026000,","0.00580322,","-0.007941248,",-0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"2326263951000,","0.0125227375,","-0.009162978,",-6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"2326268986000,","0.014966198,","9.162979e-4,",0.0021380284,-,back,sitting,chair,-,(angular,velocity).
"2326273977000,","0.014660766,","9.162979e-4,",-0.008552114,-,back,sitting,chair,-,(angular,velocity).
"2326278923000,","0.014660766,","-0.0036651916,",-6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"2326283944000,","0.004886922,","-0.004581489,",-0.004581489,-,back,sitting,chair,-,(angular,velocity).
"2326288944000,","0.014049901,","9.162979e-4,",6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"2326293996000,","0.010079277,","0.004886922,",-0.0018325958,-,back,sitting,chair,-,(angular,velocity).
"2326298975000,","0.005497787,","0.0076358155,",-0.004886922,-,back,sitting,chair,-,(angular,velocity).
"2326304041000,","0.01038471,","0.0021380284,",-0.0033597588,-,back,sitting,chair,-,(angular,velocity).
"2326308973000,","0.013744468,","0.0067195175,",-0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"2326313989000,","0.0033597588,","0.009468411,",-3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"2326319091000,","0.004886922,","0.012217305,",-9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"2326324053000,","-3.0543262e-4,","0.009468411,",-0.0033597588,-,back,sitting,chair,-,(angular,velocity).
"2326329083000,","0.005497787,","0.016798794,",0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"2326333980000,","0.0125227375,","0.017104227,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"2326338954000,","0.004886922,","0.016493361,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"2326344071000,","0.002443461,","0.0018325958,",-0.0030543262,-,back,sitting,chair,-,(angular,velocity).
"2326349062000,","0.0030543262,","0.005497787,",0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"2326354100000,","-0.0021380284,","0.015882496,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"2326359104000,","0.0021380284,","0.011301007,",0.0061086523,-,back,sitting,chair,-,(angular,velocity).
"2326364076000,","0.008246681,","0.019242255,",0.005192355,-,back,sitting,chair,-,(angular,velocity).
"2326369299000,","-0.0018325958,","0.00580322,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"2326374345000,","0.004886922,","0.007941248,",-9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"2326379052000,","6.1086525e-4,","-0.0015271631,",-0.0021380284,-,back,sitting,chair,-,(angular,velocity).
"2326384097000,","0.0061086523,","-0.004581489,",-0.006414085,-,back,sitting,chair,-,(angular,velocity).
"2326389094000,","0.0061086523,","-0.0018325958,",-0.005497787,-,back,sitting,chair,-,(angular,velocity).
"2326394259000,","0.0143553335,","-0.0070249503,",-0.007941248,-,back,sitting,chair,-,(angular,velocity).
"2326399116000,","0.003970624,","-0.007941248,",-0.008552114,-,back,sitting,chair,-,(angular,velocity).
"2326404289000,","0.01038471,","-0.0067195175,",-0.0030543262,-,back,sitting,chair,-,(angular,velocity).
"2326409017000,","0.018020526,","-0.009468411,",-0.0018325958,-,back,sitting,chair,-,(angular,velocity).
"2326414083000,","0.0106901415,","-0.00580322,",-9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"2326419138000,","0.009468411,","-0.01038471,",-0.005497787,-,back,sitting,chair,-,(angular,velocity).
"2326424109000,","0.005497787,","-0.009162978,",-0.0076358155,-,back,sitting,chair,-,(angular,velocity).
"2326429052000,","0.007941248,","-0.0036651916,",-0.003970624,-,back,sitting,chair,-,(angular,velocity).
"2326434027000,","0.017104227,","-0.013439035,",-0.007941248,-,back,sitting,chair,-,(angular,velocity).
"2326439024000,","0.0106901415,","-0.01038471,",-0.010995574,-,back,sitting,chair,-,(angular,velocity).
"2326444261000,","0.007330383,","-0.013133603,",-0.002443461,-,back,sitting,chair,-,(angular,velocity).
"2326449125000,","0.01282817,","-0.0067195175,",-0.0076358155,-,back,sitting,chair,-,(angular,velocity).
"2326454059000,","0.014966198,","-0.01863139,",-0.014966198,-,back,sitting,chair,-,(angular,velocity).
"2326459029000,","0.016187929,","-0.024129177,",-0.015577064,-,back,sitting,chair,-,(angular,velocity).
"2326464002000,","0.014049901,","-0.026572637,",-0.01863139,-,back,sitting,chair,-,(angular,velocity).
"2326469181000,","0.020463986,","-0.026572637,",-0.018936822,-,back,sitting,chair,-,(angular,velocity).
"2326474041000,","0.022602014,","-0.03481932,",-0.019242255,-,back,sitting,chair,-,(angular,velocity).
"2326479072000,","0.01985312,","-0.03481932,",-0.0290161,-,back,sitting,chair,-,(angular,velocity).
"2326484033000,","0.021380283,","-0.03848451,",-0.026572637,-,back,sitting,chair,-,(angular,velocity).
"2326489025000,","0.017715093,","-0.049785517,",-0.02443461,-,back,sitting,chair,-,(angular,velocity).
"2326494302000,","0.013744468,","-0.055283304,",-0.026572637,-,back,sitting,chair,-,(angular,velocity).
"2326499092000,","0.022907447,","-0.06536258,",-0.032375857,-,back,sitting,chair,-,(angular,velocity).
"2326504055000,","0.0143553335,","-0.073303826,",-0.029626964,-,back,sitting,chair,-,(angular,velocity).
"2326509025000,","0.014660766,","-0.09132435,",-0.0290161,-,back,sitting,chair,-,(angular,velocity).
"2326514081000,","0.016493361,","-0.105068825,",-0.036651913,-,back,sitting,chair,-,(angular,velocity).
"2326519294000,","0.00580322,","-0.11362094,",-0.04062254,-,back,sitting,chair,-,(angular,velocity).
"2326524174000,","0.014660766,","-0.10354166,",-0.040317107,-,back,sitting,chair,-,(angular,velocity).
"2326529008000,","0.0070249503,","-0.095294975,",-0.04184427,-,back,sitting,chair,-,(angular,velocity).
"2326534090000,","0.017715093,","-0.06994407,",-0.047647487,-,back,sitting,chair,-,(angular,velocity).
"2326538999000,","-3.0543262e-4,","-0.065973446,",-0.04642576,-,back,sitting,chair,-,(angular,velocity).
"2326544307000,","0.009773844,","-0.05131268,",-0.04734206,-,back,sitting,chair,-,(angular,velocity).
"2326549086000,","0.0021380284,","-0.0421497,",-0.037873644,-,back,sitting,chair,-,(angular,velocity).
"2326554105000,","0.0027488936,","-0.029626964,",-0.02687807,-,back,sitting,chair,-,(angular,velocity).
"2326559045000,","0.011301007,","-0.0061086523,",-0.02443461,-,back,sitting,chair,-,(angular,velocity).
"2326564085000,","0.0070249503,","0.01740966,",-0.017715093,-,back,sitting,chair,-,(angular,velocity).
"2326569300000,","0.012217305,","0.034513887,",-0.013133603,-,back,sitting,chair,-,(angular,velocity).
"2326574093000,","0.015882496,","0.06505715,",-0.0106901415,-,back,sitting,chair,-,(angular,velocity).
"2326579050000,","0.008857546,","0.08979719,",-0.0033597588,-,back,sitting,chair,-,(angular,velocity).
"2326584050000,","0.00580322,","0.103847094,",-0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"2326589082000,","0.0033597588,","0.12370021,",-0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"2326594341000,","-0.0027488936,","0.13133603,",0.009773844,-,back,sitting,chair,-,(angular,velocity).
"2326599113000,","-0.02076942,","0.13408493,",0.019547688,-,back,sitting,chair,-,(angular,velocity).
"2326604102000,","-0.047036625,","0.1518,",0.026267206,-,back,sitting,chair,-,(angular,velocity).
"2326609061000,","-0.04886922,","0.15424347,",0.04337143,-,back,sitting,chair,-,(angular,velocity).
"2326614080000,","-0.06688975,","0.16615535,",0.05467244,-,back,sitting,chair,-,(angular,velocity).
"2326619176000,","-0.086437434,","0.16310102,",0.07238753,-,back,sitting,chair,-,(angular,velocity).
"2326624103000,","-0.12003502,","0.160963,",0.08674286,-,back,sitting,chair,-,(angular,velocity).
"2326629059000,","-0.13316862,","0.15149458,",0.09621128,-,back,sitting,chair,-,(angular,velocity).
"2326634049000,","-0.13530666,","0.11942416,",0.09712757,-,back,sitting,chair,-,(angular,velocity).
"2326639033000,","-0.122783914,","0.058643065,",0.0842994,-,back,sitting,chair,-,(angular,velocity).
"2326644358000,","-0.11453723,","0.058643065,",0.06658431,-,back,sitting,chair,-,(angular,velocity).
"2326649087000,","-0.08827003,","-0.04642576,",0.060170226,-,back,sitting,chair,-,(angular,velocity).
"2326654060000,","-0.05100725,","-0.08246681,",0.0421497,-,back,sitting,chair,-,(angular,velocity).
"2326659025000,","-0.025961773,","-0.11484267,",0.025350908,-,back,sitting,chair,-,(angular,velocity).
"2326664019000,","-0.01038471,","-0.118507855,",0.018936822,-,back,sitting,chair,-,(angular,velocity).
"2326669167000,","0.0030543262,","-0.13347405,",0.016493361,-,back,sitting,chair,-,(angular,velocity).
"2326674101000,","0.0070249503,","-0.13164146,",0.01985312,-,back,sitting,chair,-,(angular,velocity).
"2326679016000,","0.013439035,","-0.13347405,",0.027794369,-,back,sitting,chair,-,(angular,velocity).
"2326684032000,","0.026572637,","-0.14172074,",0.021380283,-,back,sitting,chair,-,(angular,velocity).
"2326689002000,","0.02565634,","-0.14019357,",0.028099801,-,back,sitting,chair,-,(angular,velocity).
"2326694296000,","0.03390302,","-0.13713925,",0.030543262,-,back,sitting,chair,-,(angular,velocity).
"2326699143000,","0.043676864,","-0.14446963,",0.04062254,-,back,sitting,chair,-,(angular,velocity).
"2326704050000,","0.04886922,","-0.14172074,",0.041233405,-,back,sitting,chair,-,(angular,velocity).
"2326709045000,","0.04428773,","-0.13775012,",0.039095376,-,back,sitting,chair,-,(angular,velocity).
"2326714081000,","0.038179077,","-0.1423316,",0.04337143,-,back,sitting,chair,-,(angular,velocity).
"2326719310000,","0.03359759,","-0.14263703,",0.044898596,-,back,sitting,chair,-,(angular,velocity).
"2326724180000,","0.045814894,","-0.13775012,",0.052534413,-,back,sitting,chair,-,(angular,velocity).
"2326729106000,","0.036957346,","-0.14385876,",0.049480084,-,back,sitting,chair,-,(angular,velocity).
"2326734090000,","0.023823744,","-0.13622294,",0.052839845,-,back,sitting,chair,-,(angular,velocity).
"2326739080000,","0.029321533,","-0.12950343,",0.059253927,-,back,sitting,chair,-,(angular,velocity).
"2326744179000,","0.023518313,","-0.118507855,",0.048563786,-,back,sitting,chair,-,(angular,velocity).
"2326749107000,","0.029932396,","-0.10262536,",0.048258353,-,back,sitting,chair,-,(angular,velocity).
"2326754057000,","0.024129177,","-0.089491755,",0.059864793,-,back,sitting,chair,-,(angular,velocity).
"2326759001000,","0.016187929,","-0.071776666,",0.06505715,-,back,sitting,chair,-,(angular,velocity).
"2326764027000,","0.016187929,","-0.047647487,",0.057726767,-,back,sitting,chair,-,(angular,velocity).
"2326769203000,","0.019242255,","-0.023823744,",0.04520403,-,back,sitting,chair,-,(angular,velocity).
"2326774089000,","0.01863139,","-0.007330383,",0.04795292,-,back,sitting,chair,-,(angular,velocity).
"2326779060000,","0.023518313,","0.0070249503,",0.04062254,-,back,sitting,chair,-,(angular,velocity).
"2326784036000,","0.0061086523,","0.016493361,",0.03634648,-,back,sitting,chair,-,(angular,velocity).
"2326789039000,","-0.0015271631,","0.022907447,",0.034208454,-,back,sitting,chair,-,(angular,velocity).
"2326794395000,","-0.0061086523,","0.036957346,",0.031154128,-,back,sitting,chair,-,(angular,velocity).
"2326799088000,","-0.008857546,","0.032986723,",0.030543262,-,back,sitting,chair,-,(angular,velocity).
"2326804066000,","-0.0070249503,","0.04795292,",0.026572637,-,back,sitting,chair,-,(angular,velocity).
"2326809026000,","-0.009162978,","0.048258353,",0.02565634,-,back,sitting,chair,-,(angular,velocity).
"2326814027000,","-0.015577064,","0.04886922,",0.008552114,-,back,sitting,chair,-,(angular,velocity).
"2326819296000,","-0.013744468,","0.04642576,",0.016493361,-,back,sitting,chair,-,(angular,velocity).
"2326824101000,","-0.0125227375,","0.047036625,",0.010079277,-,back,sitting,chair,-,(angular,velocity).
"2326829024000,","-0.0125227375,","0.045814894,",0.009773844,-,back,sitting,chair,-,(angular,velocity).
"2326834090000,","0.00580322,","0.043676864,",0.00580322,-,back,sitting,chair,-,(angular,velocity).
"2326839046000,","9.162979e-4,","0.0421497,",0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"2326844325000,","9.162979e-4,","0.026572637,",-0.0030543262,-,back,sitting,chair,-,(angular,velocity).
"2326849316000,","-0.0012217305,","0.016187929,",-0.004581489,-,back,sitting,chair,-,(angular,velocity).
"2326854119000,","-0.0027488936,","0.013744468,",-0.005497787,-,back,sitting,chair,-,(angular,velocity).
"2326859086000,","-0.0012217305,","0.02076942,",-6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"2326864086000,","-9.162979e-4,","0.018325957,",0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"2326869332000,","-6.1086525e-4,","0.01863139,",0.01160644,-,back,sitting,chair,-,(angular,velocity).
"2326874151000,","0.007330383,","-0.0021380284,",0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"2326879051000,","-6.1086525e-4,","0.0070249503,",0.011911872,-,back,sitting,chair,-,(angular,velocity).
"2326884119000,","0.0036651916,","0.0033597588,",0.009773844,-,back,sitting,chair,-,(angular,velocity).
"2326889084000,","0.0067195175,","0.00580322,",0.01282817,-,back,sitting,chair,-,(angular,velocity).
"2326894323000,","0.0067195175,","0.004276057,",0.010079277,-,back,sitting,chair,-,(angular,velocity).
"2326899118000,","0.0033597588,","0.008246681,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"2326904120000,","-0.0030543262,","0.01160644,",0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"2326909100000,","-0.009468411,","6.1086525e-4,",-0.0021380284,-,back,sitting,chair,-,(angular,velocity).
"2326914084000,","-0.0070249503,","0.009162978,",0.018020526,-,back,sitting,chair,-,(angular,velocity).
"2326919339000,","0.003970624,","0.012217305,",0.015577064,-,back,sitting,chair,-,(angular,velocity).
"2326924101000,","-0.0021380284,","0.015271631,",0.013439035,-,back,sitting,chair,-,(angular,velocity).
"2326929104000,","0.002443461,","0.024129177,",0.0076358155,-,back,sitting,chair,-,(angular,velocity).
"2326934091000,","-0.004276057,","0.025350908,",0.0033597588,-,back,sitting,chair,-,(angular,velocity).
"2326939082000,","-0.011301007,","0.022907447,",0.00580322,-,back,sitting,chair,-,(angular,velocity).
"2326944345000,","-0.005192355,","0.021991149,",0.01282817,-,back,sitting,chair,-,(angular,velocity).
"2326949084000,","-9.162979e-4,","0.03756821,",0.004886922,-,back,sitting,chair,-,(angular,velocity).
"2326954104000,","-0.005192355,","0.03970624,",0.009468411,-,back,sitting,chair,-,(angular,velocity).
"2326959038000,","-0.002443461,","0.03970624,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"2326964083000,","-0.0067195175,","0.03573562,",6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"2326969463000,","-0.0021380284,","0.04886922,",-6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"2326974233000,","0.0030543262,","0.05222898,",-0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"2326979057000,","6.1086525e-4,","0.051923547,",-0.004276057,-,back,sitting,chair,-,(angular,velocity).
"2326984109000,","-0.007330383,","0.04428773,",0.002443461,-,back,sitting,chair,-,(angular,velocity).
"2326989087000,","-0.00580322,","0.05589417,",-0.0061086523,-,back,sitting,chair,-,(angular,velocity).
"2326994349000,","-0.004581489,","0.051923547,",-0.0070249503,-,back,sitting,chair,-,(angular,velocity).
"2326999084000,","-6.1086525e-4,","0.04337143,",-0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"2327004099000,","0.002443461,","0.046731193,",-0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"2327009088000,","-0.002443461,","0.047647487,",-0.009773844,-,back,sitting,chair,-,(angular,velocity).
"2327014085000,","0.004581489,","0.043676864,",-0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"2327019345000,","0.013133603,","0.040011674,",-0.014660766,-,back,sitting,chair,-,(angular,velocity).
"2327024095000,","0.013439035,","0.03176499,",-0.016493361,-,back,sitting,chair,-,(angular,velocity).
"2327029106000,","0.01282817,","0.036957346,",-0.006414085,-,back,sitting,chair,-,(angular,velocity).
"2327034102000,","0.0067195175,","0.026572637,",-0.0106901415,-,back,sitting,chair,-,(angular,velocity).
"2327039082000,","0.008246681,","0.036957346,",-0.016187929,-,back,sitting,chair,-,(angular,velocity).
"2327044350000,","-6.1086525e-4,","0.018936822,",-0.022602014,-,back,sitting,chair,-,(angular,velocity).
"2327049115000,","0.0018325958,","0.02321288,",-0.018325957,-,back,sitting,chair,-,(angular,velocity).
"2327054104000,","0.014966198,","0.03359759,",-0.008857546,-,back,sitting,chair,-,(angular,velocity).
"2327059094000,","0.010995574,","0.030543262,",-0.015882496,-,back,sitting,chair,-,(angular,velocity).
"2327064082000,","0.010079277,","0.03481932,",-0.015882496,-,back,sitting,chair,-,(angular,velocity).
"2327069352000,","0.009468411,","0.04153884,",-0.013439035,-,back,sitting,chair,-,(angular,velocity).
"2327074109000,","0.0012217305,","0.03573562,",-0.015271631,-,back,sitting,chair,-,(angular,velocity).
"2327079051000,","0.009162978,","0.044593163,",-0.023823744,-,back,sitting,chair,-,(angular,velocity).
"2327084079000,","0.013439035,","0.049480084,",-0.018325957,-,back,sitting,chair,-,(angular,velocity).
"2327089087000,","0.00580322,","0.051923547,",-0.023823744,-,back,sitting,chair,-,(angular,velocity).
"2327094353000,","0.01160644,","0.046120327,",-0.027183503,-,back,sitting,chair,-,(angular,velocity).
"2327099112000,","0.009773844,","0.05222898,",-0.025961773,-,back,sitting,chair,-,(angular,velocity).
"2327104124000,","0.0030543262,","0.050396383,",-0.027794369,-,back,sitting,chair,-,(angular,velocity).
"2327109107000,","-0.002443461,","0.035124753,",-0.023823744,-,back,sitting,chair,-,(angular,velocity).
"2327114083000,","0.011911872,","0.035430185,",-0.028099801,-,back,sitting,chair,-,(angular,velocity).
"2327119363000,","0.011301007,","0.030848695,",-0.024740042,-,back,sitting,chair,-,(angular,velocity).
"2327124107000,","0.0067195175,","0.015882496,",-0.01985312,-,back,sitting,chair,-,(angular,velocity).
"2327129100000,","0.019547688,","0.014660766,",-0.023823744,-,back,sitting,chair,-,(angular,velocity).
"2327134095000,","0.017104227,","0.014660766,",-0.02076942,-,back,sitting,chair,-,(angular,velocity).
"2327139081000,","0.009162978,","3.0543262e-4,",-0.028099801,-,back,sitting,chair,-,(angular,velocity).
"2327144360000,","0.018325957,","-0.01038471,",-0.028710667,-,back,sitting,chair,-,(angular,velocity).
"2327149099000,","0.016187929,","-0.007941248,",-0.021991149,-,back,sitting,chair,-,(angular,velocity).
"2327154105000,","0.020158553,","-0.012217305,",-0.023823744,-,back,sitting,chair,-,(angular,velocity).
"2327159111000,","0.021685716,","-0.007941248,",-0.021991149,-,back,sitting,chair,-,(angular,velocity).
"2327164090000,","0.024129177,","-0.0033597588,",-0.022296581,-,back,sitting,chair,-,(angular,velocity).
"2327169372000,","0.01863139,","-0.010079277,",-0.027183503,-,back,sitting,chair,-,(angular,velocity).
"2327174127000,","0.026572637,","-0.008857546,",-0.026572637,-,back,sitting,chair,-,(angular,velocity).
"2327179054000,","0.033292156,","-3.0543262e-4,",-0.02443461,-,back,sitting,chair,-,(angular,velocity).
"2327184094000,","0.029932396,","-3.0543262e-4,",-0.020158553,-,back,sitting,chair,-,(angular,velocity).
"2327189085000,","0.021380283,","0.0061086523,",-0.017104227,-,back,sitting,chair,-,(angular,velocity).
"2327194386000,","0.014049901,","0.002443461,",-0.017104227,-,back,sitting,chair,-,(angular,velocity).
"2327199098000,","0.01740966,","0.005192355,",-0.018936822,-,back,sitting,chair,-,(angular,velocity).
"2327204118000,","0.014660766,","0.0036651916,",-0.018936822,-,back,sitting,chair,-,(angular,velocity).
"2327209102000,","0.02107485,","-0.00580322,",-0.01863139,-,back,sitting,chair,-,(angular,velocity).
"2327214082000,","0.025045475,","-0.00580322,",-0.019547688,-,back,sitting,chair,-,(angular,velocity).
