#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","-1.0693196,","-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#datetime:,29/05/2013,14:18:30,-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
##########################################,"-1.0693196,","-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#activity:,4,-,jum,-,jumping,-,30s,axes,(angular,velocity).
#subject,id:,7,-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#first,name:,sub7,-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#last,name:,sub7,-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#age:,25,"-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#height(cm):,189,"-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#weight(kg):,80,"-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#gender:,male,"-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
"4192564022000,","-1.1133019,","0.25503623,",0.30085114,-,jumping,-,30s,axes,(angular,velocity).
"4192569024000,","-1.1404854,","0.4801401,",0.37782016,-,jumping,-,30s,axes,(angular,velocity).
"4192574011000,","-1.205848,","0.70096785,",0.45478916,-,jumping,-,30s,axes,(angular,velocity).
"4192578951000,","-1.3423764,","0.874759,",0.51893,-,jumping,-,30s,axes,(angular,velocity).
"4192584088000,","-1.4966198,","0.9923506,",0.54000485,-,jumping,-,30s,axes,(angular,velocity).
"4192589074000,","-1.6389514,","1.0384709,",0.52106804,-,jumping,-,30s,axes,(angular,velocity).
"4192594038000,","-1.7015651,","1.0277808,",0.47433686,-,jumping,-,30s,axes,(angular,velocity).
"4192599025000,","-1.7162259,","0.9923506,",0.41447207,-,jumping,-,30s,axes,(angular,velocity).
"4192604306000,","-1.6902641,","0.95630956,",0.3323107,-,jumping,-,30s,axes,(angular,velocity).
"4192609021000,","-1.6233743,","0.91721416,",0.2855795,-,jumping,-,30s,axes,(angular,velocity).
"4192613992000,","-1.5873333,","0.79779,",0.18142697,-,jumping,-,30s,axes,(angular,velocity).
"4192619022000,","-1.4547756,","0.6404922,",0.08979719,-,jumping,-,30s,axes,(angular,velocity).
"4192624057000,","-1.3344351,","0.4560109,",0.005192355,-,jumping,-,30s,axes,(angular,velocity).
"4192629057000,","-1.2498302,","0.2406809,",-0.06261369,-,jumping,-,30s,axes,(angular,velocity).
"4192634090000,","-1.2412782,","-0.007330383,",-0.09621128,-,jumping,-,30s,axes,(angular,velocity).
"4192639075000,","-1.2910637,","-0.30451632,",-0.11026118,-,jumping,-,30s,axes,(angular,velocity).
"4192644039000,","-1.3970488,","-0.67073005,",-0.113926366,-,jumping,-,30s,axes,(angular,velocity).
"4192648937000,","-1.5125023,","-1.0421361,",-0.112704635,-,jumping,-,30s,axes,(angular,velocity).
"4192654014000,","-1.6533068,","-1.4104879,",-0.087964594,-,jumping,-,30s,axes,(angular,velocity).
"4192658996000,","-1.7965547,","-1.8048013,",-0.061391957,-,jumping,-,30s,axes,(angular,velocity).
"4192663969000,","-1.9168952,","-2.237294,",-0.04734206,-,jumping,-,30s,axes,(angular,velocity).
"4192669022000,","-2.0222695,","-2.6923885,",0.009162978,-,jumping,-,30s,axes,(angular,velocity).
"4192673989000,","-2.1755965,","-3.1563408,",0.09407325,-,jumping,-,30s,axes,(angular,velocity).
"4192678995000,","-2.4517076,","-3.5146132,",0.16249016,-,jumping,-,30s,axes,(angular,velocity).
"4192684084000,","-2.840829,","-3.5854735,",0.25900686,-,jumping,-,30s,axes,(angular,velocity).
"4192689028000,","-3.2940907,","-3.174972,",0.3817908,-,jumping,-,30s,axes,(angular,velocity).
"4192693945000,","-3.592804,","-2.3063216,",0.5164866,-,jumping,-,30s,axes,(angular,velocity).
"4192699033000,","-3.4513886,","-1.1817188,",0.5867361,-,jumping,-,30s,axes,(angular,velocity).
"4192704052000,","-2.9929342,","-0.6096435,",0.54550266,-,jumping,-,30s,axes,(angular,velocity).
"4192709006000,","-2.792876,","0.5348125,",0.5039638,-,jumping,-,30s,axes,(angular,velocity).
"4192713990000,","-2.5079072,","1.6389514,",0.4025602,-,jumping,-,30s,axes,(angular,velocity).
"4192719018000,","-2.2382102,","2.5793786,",0.25137106,-,jumping,-,30s,axes,(angular,velocity).
"4192724006000,","-1.8359555,","3.2088752,",0.05467244,-,jumping,-,30s,axes,(angular,velocity).
"4192729017000,","-1.3466524,","3.181997,",-0.06811147,-,jumping,-,30s,axes,(angular,velocity).
"4192734236000,","-1.1236867,","2.262034,",-0.030543262,-,jumping,-,30s,axes,(angular,velocity).
"4192739014000,","-1.5809193,","1.1407908,",0.16126843,-,jumping,-,30s,axes,(angular,velocity).
"4192743986000,","-2.64749,","0.8924741,",0.33108896,-,jumping,-,30s,axes,(angular,velocity).
"4192748971000,","-3.2690454,","1.2516629,",0.1740966,-,jumping,-,30s,axes,(angular,velocity).
"4192754073000,","-2.9089403,","1.6575829,",-0.32436943,-,jumping,-,30s,axes,(angular,velocity).
"4192759020000,","-2.196977,","2.014939,",-0.83108217,-,jumping,-,30s,axes,(angular,velocity).
"4192764029000,","-1.7965547,","1.8756617,",-1.119716,-,jumping,-,30s,axes,(angular,velocity).
"4192769036000,","-1.602605,","1.3833044,",-1.2672399,-,jumping,-,30s,axes,(angular,velocity).
"4192773989000,","-1.2974777,","1.1206323,",-1.3600914,-,jumping,-,30s,axes,(angular,velocity).
"4192779211000,","-0.8720101,","1.1520919,",-1.352761,-,jumping,-,30s,axes,(angular,velocity).
"4192784233000,","-0.54275376,","1.0128145,",-1.2492194,-,jumping,-,30s,axes,(angular,velocity).
"4192789041000,","-0.43279803,","0.5571091,",-1.1032226,-,jumping,-,30s,axes,(angular,velocity).
"4192794029000,","-0.41416663,","0.13958271,",-0.9633345,-,jumping,-,30s,axes,(angular,velocity).
"4192799032000,","-0.27580565,","0.03023783,",-0.85918194,-,jumping,-,30s,axes,(angular,velocity).
"4192803994000,","0.018325957,","-0.004581489,",-0.8268061,-,jumping,-,30s,axes,(angular,velocity).
"4192809006000,","0.16462818,","-0.1469131,",-0.7654142,-,jumping,-,30s,axes,(angular,velocity).
"4192814025000,","0.35155296,","-0.34269542,",-0.6930266,-,jumping,-,30s,axes,(angular,velocity).
"4192819064000,","0.48624873,","-0.42119157,",-0.63194007,-,jumping,-,30s,axes,(angular,velocity).
"4192824009000,","0.70829827,","-0.3203988,",-0.5390886,-,jumping,-,30s,axes,(angular,velocity).
"4192828989000,","0.9984592,","-0.13836098,",-0.39553526,-,jumping,-,30s,axes,(angular,velocity).
"4192834158000,","1.3020593,","0.044898596,",-0.18906279,-,jumping,-,30s,axes,(angular,velocity).
"4192838987000,","1.5763378,","0.19792034,",0.07422013,-,jumping,-,30s,axes,(angular,velocity).
"4192843995000,","1.7901406,","0.32986724,",0.36713,-,jumping,-,30s,axes,(angular,velocity).
"4192848983000,","1.9642372,","0.3539964,",0.6264423,-,jumping,-,30s,axes,(angular,velocity).
"4192854010000,","2.118786,","0.2846632,",0.83108217,-,jumping,-,30s,axes,(angular,velocity).
"4192858984000,","2.2336287,","0.19364429,",1.0216721,-,jumping,-,30s,axes,(angular,velocity).
"4192863972000,","2.334727,","0.026572637,",1.1468995,-,jumping,-,30s,axes,(angular,velocity).
"4192869023000,","2.422997,","-0.26358834,",1.1658363,-,jumping,-,30s,axes,(angular,velocity).
"4192874019000,","2.4959953,","-0.6261369,",1.0906999,-,jumping,-,30s,axes,(angular,velocity).
"4192879068000,","2.5644124,","-1.0134255,",0.9443977,-,jumping,-,30s,axes,(angular,velocity).
"4192884250000,","2.6456573,","-1.3955216,",0.75777835,-,jumping,-,30s,axes,(angular,velocity).
"4192889016000,","2.7116308,","-1.6914859,",0.5696318,-,jumping,-,30s,axes,(angular,velocity).
"4192894009000,","2.7592783,","-1.8536706,",0.4098906,-,jumping,-,30s,axes,(angular,velocity).
"4192899030000,","2.792876,","-1.8985692,",0.27214047,-,jumping,-,30s,axes,(angular,velocity).
"4192904009000,","2.8087585,","-1.9419407,",0.20372356,-,jumping,-,30s,axes,(angular,velocity).
"4192909037000,","2.8502972,","-1.9031507,",0.09865474,-,jumping,-,30s,axes,(angular,velocity).
"4192914031000,","2.8887818,","-1.7986927,",0.019547688,-,jumping,-,30s,axes,(angular,velocity).
"4192919022000,","2.9385672,","-1.6200147,",0.01282817,-,jumping,-,30s,axes,(angular,velocity).
"4192924311000,","2.97583,","-1.4086553,",0.076052725,-,jumping,-,30s,axes,(angular,velocity).
"4192929011000,","2.9755247,","-1.1905763,",0.16768251,-,jumping,-,30s,axes,(angular,velocity).
"4192934260000,","2.9425378,","-0.9297369,",0.2687807,-,jumping,-,30s,axes,(angular,velocity).
"4192939043000,","2.9150488,","-0.6441574,",0.33841935,-,jumping,-,30s,axes,(angular,velocity).
"4192944052000,","2.8732047,","-0.38637227,",0.3726278,-,jumping,-,30s,axes,(angular,velocity).
"4192949009000,","2.8411343,","-0.14110987,",0.35033122,-,jumping,-,30s,axes,(angular,velocity).
"4192954056000,","2.8634307,","0.0711658,",0.25717425,-,jumping,-,30s,axes,(angular,velocity).
"4192958961000,","2.8674014,","0.2565634,",0.07238753,-,jumping,-,30s,axes,(angular,velocity).
"4192964028000,","2.8780916,","0.41416663,",-0.16401732,-,jumping,-,30s,axes,(angular,velocity).
"4192969098000,","2.8704557,","0.5839872,",-0.39003745,-,jumping,-,30s,axes,(angular,velocity).
"4192974017000,","2.7977629,","0.7678576,",-0.56382865,-,jumping,-,30s,axes,(angular,velocity).
"4192978952000,","2.7049112,","0.91904676,",-0.7461719,-,jumping,-,30s,axes,(angular,velocity).
"4192984251000,","2.6019804,","1.087951,",-0.92149025,-,jumping,-,30s,axes,(angular,velocity).
"4192989002000,","2.5250115,","1.2559389,",-1.0302242,-,jumping,-,30s,axes,(angular,velocity).
"4192994107000,","2.463314,","1.4135422,",-1.0592403,-,jumping,-,30s,axes,(angular,velocity).
"4192998975000,","2.4028385,","1.5216653,",-1.0488557,-,jumping,-,30s,axes,(angular,velocity).
"4193004010000,","2.345417,","1.7959439,",-1.0149527,-,jumping,-,30s,axes,(angular,velocity).
"4193009071000,","2.1896465,","2.062892,",-0.9786061,-,jumping,-,30s,axes,(angular,velocity).
"4193014223000,","1.969735,","2.2696698,",-0.9428705,-,jumping,-,30s,axes,(angular,velocity).
"4193019019000,","1.7192802,","2.3353379,",-0.9074403,-,jumping,-,30s,axes,(angular,velocity).
"4193024145000,","1.4941764,","2.2589796,",-0.8405506,-,jumping,-,30s,axes,(angular,velocity).
"4193029139000,","1.3069462,","2.021964,",-0.7415904,-,jumping,-,30s,axes,(angular,velocity).
"4193034309000,","1.1209377,","1.6111571,",-0.6017023,-,jumping,-,30s,axes,(angular,velocity).
"4193039059000,","0.8888089,","1.0684034,",-0.44318274,-,jumping,-,30s,axes,(angular,velocity).
"4193044043000,","0.5849035,","0.4260785,",-0.2452624,-,jumping,-,30s,axes,(angular,velocity).
"4193049028000,","0.2507602,","-0.3943135,",-0.06688975,-,jumping,-,30s,axes,(angular,velocity).
"4193054065000,","0.026267206,","-1.2617421,",0.05375614,-,jumping,-,30s,axes,(angular,velocity).
"4193058952000,","-0.14080444,","-1.7614299,",0.14813483,-,jumping,-,30s,axes,(angular,velocity).
"4193064027000,","-0.4529566,","-1.9868392,",0.2874121,-,jumping,-,30s,axes,(angular,velocity).
"4193069027000,","-0.8723156,","-2.1719313,",0.4700608,-,jumping,-,30s,axes,(angular,velocity).
"4193074117000,","-1.2538009,","-2.3212879,",0.6417139,-,jumping,-,30s,axes,(angular,velocity).
"4193079091000,","-1.5775595,","-2.3991733,",0.7877107,-,jumping,-,30s,axes,(angular,velocity).
"4193084284000,","-1.8454239,","-2.4339926,",0.8933904,-,jumping,-,30s,axes,(angular,velocity).
"4193089012000,","-2.022575,","-2.4126122,",0.9468411,-,jumping,-,30s,axes,(angular,velocity).
"4193094029000,","-2.1410828,","-2.3695462,",0.9932669,-,jumping,-,30s,axes,(angular,velocity).
"4193099024000,","-2.1801782,","-2.1988094,",1.0009027,-,jumping,-,30s,axes,(angular,velocity).
"4193103981000,","-2.1755965,","-1.858863,",0.98349303,-,jumping,-,30s,axes,(angular,velocity).
"4193109035000,","-2.1044307,","-1.3139712,",0.92485,-,jumping,-,30s,axes,(angular,velocity).
"4193113945000,","-1.9807305,","-0.6377433,",0.8436049,-,jumping,-,30s,axes,(angular,velocity).
"4193119022000,","-1.8322903,","0.118507855,",0.7330383,-,jumping,-,30s,axes,(angular,velocity).
"4193124039000,","-1.6597209,","0.8933904,",0.59956425,-,jumping,-,30s,axes,(angular,velocity).
"4193129038000,","-1.4492778,","1.5570955,",0.46089783,-,jumping,-,30s,axes,(angular,velocity).
"4193134090000,","-1.2498302,","2.0754147,",0.34238997,-,jumping,-,30s,axes,(angular,velocity).
"4193138997000,","-1.0512991,","2.4205534,",0.26175576,-,jumping,-,30s,axes,(angular,velocity).
"4193143995000,","-0.8695667,","2.607173,",0.20952678,-,jumping,-,30s,axes,(angular,velocity).
"4193148974000,","-0.6924158,","2.674979,",0.17195857,-,jumping,-,30s,axes,(angular,velocity).
"4193153994000,","-0.593761,","2.6190848,",0.15088372,-,jumping,-,30s,axes,(angular,velocity).
"4193158989000,","-0.5403103,","2.3692408,",0.13958271,-,jumping,-,30s,axes,(angular,velocity).
"4193163972000,","-0.52595496,","1.9672915,",0.13408493,-,jumping,-,30s,axes,(angular,velocity).
"4193169047000,","-0.52015173,","1.4624114,",0.14385876,-,jumping,-,30s,axes,(angular,velocity).
"4193174110000,","-0.5540548,","0.9654725,",0.15118915,-,jumping,-,30s,axes,(angular,velocity).
"4193179004000,","-0.63346726,","0.56046885,",0.15607607,-,jumping,-,30s,axes,(angular,velocity).
"4193184180000,","-0.7254025,","0.27305678,",0.14202617,-,jumping,-,30s,axes,(angular,velocity).
"4193189000000,","-0.816116,","0.063224554,",0.11209377,-,jumping,-,30s,axes,(angular,velocity).
"4193194026000,","-0.86315256,","0.01863139,",0.087964594,-,jumping,-,30s,axes,(angular,velocity).
"4193199030000,","-0.88270026,","0.0018325958,",0.077579886,-,jumping,-,30s,axes,(angular,velocity).
"4193204449000,","-0.8906415,","0.19242255,",0.0421497,-,jumping,-,30s,axes,(angular,velocity).
"4193209034000,","-0.87995136,","0.3023783,",0.025045475,-,jumping,-,30s,axes,(angular,velocity).
"4193213991000,","-0.8741482,","0.5510005,",0.0027488936,-,jumping,-,30s,axes,(angular,velocity).
"4193218987000,","-0.86345804,","0.8072584,",-0.017715093,-,jumping,-,30s,axes,(angular,velocity).
"4193224124000,","-0.88514376,","1.0024298,",-0.01985312,-,jumping,-,30s,axes,(angular,velocity).
"4193229123000,","-0.9193522,","1.0998629,",-0.037873644,-,jumping,-,30s,axes,(angular,velocity).
"4193234344000,","-0.956615,","1.1145236,",-0.06780604,-,jumping,-,30s,axes,(angular,velocity).
"4193239055000,","-0.98837996,","1.0650436,",-0.093767814,-,jumping,-,30s,axes,(angular,velocity).
"4193244017000,","-1.0616838,","0.8885035,",-0.11453723,-,jumping,-,30s,axes,(angular,velocity).
"4193249034000,","-1.1716396,","0.56505036,",-0.15851954,-,jumping,-,30s,axes,(angular,velocity).
"4193254014000,","-1.3487904,","0.0842994,",-0.20250183,-,jumping,-,30s,axes,(angular,velocity).
"4193258997000,","-1.5482379,","-0.591623,",-0.2565634,-,jumping,-,30s,axes,(angular,velocity).
"4193264016000,","-1.9062049,","-1.3225232,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
"4193269024000,","-2.3741279,","-2.090381,",-0.31703907,-,jumping,-,30s,axes,(angular,velocity).
"4193273988000,","-2.9953778,","-2.947425,",-0.31398472,-,jumping,-,30s,axes,(angular,velocity).
"4193279044000,","-3.8924334,","-3.961461,",-0.23487769,-,jumping,-,30s,axes,(angular,velocity).
"4193284137000,","-4.915022,","-4.576297,",-0.04337143,-,jumping,-,30s,axes,(angular,velocity).
"4193289013000,","-5.3111677,","-4.464814,",0.25686884,-,jumping,-,30s,axes,(angular,velocity).
"4193293944000,","-4.811175,","-3.28279,",0.40683624,-,jumping,-,30s,axes,(angular,velocity).
"4193298974000,","-4.3603563,","-1.5176947,",0.5317582,-,jumping,-,30s,axes,(angular,velocity).
"4193303869000,","-3.5475998,","-0.019242255,",0.48808134,-,jumping,-,30s,axes,(angular,velocity).
"4193308892000,","-3.1047225,","1.028697,",0.4541783,-,jumping,-,30s,axes,(angular,velocity).
"4193313849000,","-2.7171285,","1.5622878,",0.38545597,-,jumping,-,30s,axes,(angular,velocity).
"4193318910000,","-2.164601,","1.5711454,",0.30085114,-,jumping,-,30s,axes,(angular,velocity).
"4193323854000,","-1.7660115,","1.1117748,",0.3378085,-,jumping,-,30s,axes,(angular,velocity).
"4193328887000,","-2.1120665,","0.7629707,",0.5174029,-,jumping,-,30s,axes,(angular,velocity).
"4193333876000,","-3.4300084,","1.2990049,",0.5448918,-,jumping,-,30s,axes,(angular,velocity).
"4193339029000,","-4.3145413,","2.6193902,",0.37110063,-,jumping,-,30s,axes,(angular,velocity).
"4193343866000,","-3.5506542,","3.1874948,",0.03145956,-,jumping,-,30s,axes,(angular,velocity).
"4193348885000,","-2.3047945,","2.6441302,",-0.54458636,-,jumping,-,30s,axes,(angular,velocity).
"4193353912000,","-1.6783522,","1.8032742,",-0.8915578,-,jumping,-,30s,axes,(angular,velocity).
"4193359000000,","-1.6963727,","1.1942415,",-0.8023715,-,jumping,-,30s,axes,(angular,velocity).
"4193363876000,","-1.8658879,","0.78984874,",-0.52473325,-,jumping,-,30s,axes,(angular,velocity).
"4193368905000,","-1.9013181,","0.6618725,",-0.35521814,-,jumping,-,30s,axes,(angular,velocity).
"4193373886000,","-1.6374242,","0.7449502,",-0.27488935,-,jumping,-,30s,axes,(angular,velocity).
"4193378886000,","-1.1420126,","0.90224797,",-0.24953845,-,jumping,-,30s,axes,(angular,velocity).
"4193383904000,","-0.58093286,","0.98349303,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
"4193389031000,","-0.07819075,","1.0451905,",-0.321926,-,jumping,-,30s,axes,(angular,velocity).
"4193394106000,","0.1151481,","0.81489426,",-0.3231477,-,jumping,-,30s,axes,(angular,velocity).
"4193398965000,","0.3203988,","0.35094208,",-0.26725355,-,jumping,-,30s,axes,(angular,velocity).
"4193404349000,","0.30726522,","-0.013439035,",-0.15485434,-,jumping,-,30s,axes,(angular,velocity).
"4193409018000,","0.27122417,","-0.087964594,",0.004276057,-,jumping,-,30s,axes,(angular,velocity).
"4193414030000,","0.36835176,","0.018325957,",0.12950343,-,jumping,-,30s,axes,(angular,velocity).
"4193419018000,","0.5345071,","0.18142697,",0.2556471,-,jumping,-,30s,axes,(angular,velocity).
"4193424205000,","0.73761976,","0.30207285,",0.408058,-,jumping,-,30s,axes,(angular,velocity).
"4193429035000,","0.9419542,","0.28771752,",0.5476407,-,jumping,-,30s,axes,(angular,velocity).
"4193434253000,","1.1172725,","0.22876903,",0.6423248,-,jumping,-,30s,axes,(angular,velocity).
"4193439062000,","1.2415836,","0.07513642,",0.68111473,-,jumping,-,30s,axes,(angular,velocity).
"4193444039000,","1.3066407,","-0.09896017,",0.73273283,-,jumping,-,30s,axes,(angular,velocity).
"4193449009000,","1.352761,","-0.22510384,",0.7965683,-,jumping,-,30s,axes,(angular,velocity).
"4193454053000,","1.4071281,","-0.3371976,",0.86101454,-,jumping,-,30s,axes,(angular,velocity).
"4193459073000,","1.4978416,","-0.45631635,",0.89827734,-,jumping,-,30s,axes,(angular,velocity).
"4193464026000,","1.6282613,","-0.5751296,",0.91782504,-,jumping,-,30s,axes,(angular,velocity).
"4193469026000,","1.7730364,","-0.7049385,",0.9239337,-,jumping,-,30s,axes,(angular,velocity).
"4193474029000,","1.921782,","-0.8436049,",0.926988,-,jumping,-,30s,axes,(angular,velocity).
"4193478960000,","2.0650299,","-0.93584555,",0.9117164,-,jumping,-,30s,axes,(angular,velocity).
"4193484145000,","2.2061398,","-0.9773844,",0.90194255,-,jumping,-,30s,axes,(angular,velocity).
"4193489014000,","2.3499987,","-0.97066486,",0.8912524,-,jumping,-,30s,axes,(angular,velocity).
"4193494028000,","2.4150558,","-0.9456194,",0.88025683,-,jumping,-,30s,axes,(angular,velocity).
"4193499033000,","2.5460863,","-0.9025534,",0.8503244,-,jumping,-,30s,axes,(angular,velocity).
"4193504642000,","2.6703975,","-0.8078693,",0.7996226,-,jumping,-,30s,axes,(angular,velocity).
"4193509042000,","2.8194485,","-0.7666359,",0.79045963,-,jumping,-,30s,axes,(angular,velocity).
"4193514391000,","2.8661797,","-0.6637051,",0.7761043,-,jumping,-,30s,axes,(angular,velocity).
"4193519006000,","2.928488,","-0.5671884,",0.7476991,-,jumping,-,30s,axes,(angular,velocity).
"4193523953000,","2.9666672,","-0.47616947,",0.66981375,-,jumping,-,30s,axes,(angular,velocity).
"4193529026000,","2.9752192,","-0.398895,",0.6044512,-,jumping,-,30s,axes,(angular,velocity).
"4193534168000,","2.9611692,","-0.29718593,",0.52320606,-,jumping,-,30s,axes,(angular,velocity).
"4193539258000,","2.9278772,","-0.19272798,",0.42638394,-,jumping,-,30s,axes,(angular,velocity).
"4193544041000,","2.835331,","-0.07360926,",0.32711834,-,jumping,-,30s,axes,(angular,velocity).
"4193548998000,","2.7452285,","0.04520403,",0.21074851,-,jumping,-,30s,axes,(angular,velocity).
"4193554041000,","2.7183504,","0.20433442,",0.07452556,-,jumping,-,30s,axes,(angular,velocity).
"4193559042000,","2.7296515,","0.36132678,",-0.07849618,-,jumping,-,30s,axes,(angular,velocity).
"4193563997000,","2.794403,","0.4877759,",-0.24190263,-,jumping,-,30s,axes,(angular,velocity).
"4193569010000,","2.867096,","0.5467244,",-0.43096542,-,jumping,-,30s,axes,(angular,velocity).
"4193573994000,","2.9275718,","0.5626069,",-0.600786,-,jumping,-,30s,axes,(angular,velocity).
"4193579019000,","2.9422324,","0.5296202,",-0.7330383,-,jumping,-,30s,axes,(angular,velocity).
"4193584164000,","2.9281826,","0.50946164,",-0.8368854,-,jumping,-,30s,axes,(angular,velocity).
"4193588993000,","2.846632,","0.4728097,",-0.8903361,-,jumping,-,30s,axes,(angular,velocity).
"4193594073000,","2.7861564,","0.46181414,",-0.9950995,-,jumping,-,30s,axes,(angular,velocity).
"4193599003000,","2.666427,","0.47250426,",-1.0916162,-,jumping,-,30s,axes,(angular,velocity).
"4193604040000,","2.5476136,","0.5045747,",-1.1859949,-,jumping,-,30s,axes,(angular,velocity).
"4193609024000,","2.4291058,","0.59803706,",-1.2556335,-,jumping,-,30s,axes,(angular,velocity).
"4193614010000,","2.3273966,","0.75808376,",-1.2962561,-,jumping,-,30s,axes,(angular,velocity).
"4193619004000,","2.218968,","0.9660834,",-1.2797627,-,jumping,-,30s,axes,(angular,velocity).
"4193624087000,","2.0937407,","1.1963795,",-1.2342533,-,jumping,-,30s,axes,(angular,velocity).
"4193628987000,","1.9721785,","1.3744467,",-1.1606439,-,jumping,-,30s,axes,(angular,velocity).
"4193634181000,","1.8148806,","1.473407,",-1.0742066,-,jumping,-,30s,axes,(angular,velocity).
"4193639035000,","1.627345,","1.4492778,",-1.0033462,-,jumping,-,30s,axes,(angular,velocity).
"4193644038000,","1.473407,","1.3332134,",-0.9410379,-,jumping,-,30s,axes,(angular,velocity).
"4193649032000,","1.3628404,","1.1976013,",-0.890947,-,jumping,-,30s,axes,(angular,velocity).
"4193654049000,","1.2867876,","1.0320568,",-0.8390234,-,jumping,-,30s,axes,(angular,velocity).
"4193659100000,","1.2067643,","0.88270026,",-0.7812967,-,jumping,-,30s,axes,(angular,velocity).
"4193664031000,","1.1233811,","0.74220127,",-0.74067414,-,jumping,-,30s,axes,(angular,velocity).
"4193669019000,","1.039998,","0.58093286,",-0.72326446,-,jumping,-,30s,axes,(angular,velocity).
"4193674159000,","0.9477574,","0.43096542,",-0.7110472,-,jumping,-,30s,axes,(angular,velocity).
"4193679036000,","0.8237518,","0.267559,",-0.6585127,-,jumping,-,30s,axes,(angular,velocity).
"4193684014000,","0.6407976,","0.17898351,",-0.5882632,-,jumping,-,30s,axes,(angular,velocity).
"4193689012000,","0.52931476,","-0.0018325958,",-0.5513059,-,jumping,-,30s,axes,(angular,velocity).
"4193693961000,","0.30024028,","-0.17928895,",-0.45906523,-,jumping,-,30s,axes,(angular,velocity).
"4193699026000,","0.04428773,","-0.35613444,",-0.364992,-,jumping,-,30s,axes,(angular,velocity).
"4193704048000,","-0.24862215,","-0.5204572,",-0.26847526,-,jumping,-,30s,axes,(angular,velocity).
"4193709077000,","-0.5323691,","-0.6731735,",-0.14996742,-,jumping,-,30s,axes,(angular,velocity).
"4193714046000,","-0.82527894,","-0.7974846,",-0.03756821,-,jumping,-,30s,axes,(angular,velocity).
"4193719013000,","-1.1099422,","-0.9080512,",0.058948494,-,jumping,-,30s,axes,(angular,velocity).
"4193725355000,","-1.3836098,","-0.9810496,",0.24312437,-,jumping,-,30s,axes,(angular,velocity).
"4193729029000,","-1.7369953,","-0.98654735,",0.31856623,-,jumping,-,30s,axes,(angular,velocity).
"4193734064000,","-1.840537,","-0.9550878,",0.45723262,-,jumping,-,30s,axes,(angular,velocity).
"4193739026000,","-2.0027218,","-0.8585711,",0.59650993,-,jumping,-,30s,axes,(angular,velocity).
"4193743995000,","-2.0888536,","-0.6969972,",0.74006325,-,jumping,-,30s,axes,(angular,velocity).
"4193748957000,","-2.1655173,","-0.5009095,",0.8594874,-,jumping,-,30s,axes,(angular,velocity).
"4193754010000,","-2.2033908,","-0.28405234,",0.97341377,-,jumping,-,30s,axes,(angular,velocity).
"4193759009000,","-2.2375994,","-0.062308256,",1.0699304,-,jumping,-,30s,axes,(angular,velocity).
"4193763970000,","-2.2559254,","0.14569137,",1.1398746,-,jumping,-,30s,axes,(angular,velocity).
"4193769087000,","-2.2745566,","0.30940324,",1.1957687,-,jumping,-,30s,axes,(angular,velocity).
"4193774006000,","-2.2996023,","0.36071593,",1.2360858,-,jumping,-,30s,axes,(angular,velocity).
"4193779393000,","-2.2953262,","0.29993483,",1.2366967,-,jumping,-,30s,axes,(angular,velocity).
"4193784063000,","-2.250733,","0.26542094,",1.1911873,-,jumping,-,30s,axes,(angular,velocity).
"4193788970000,","-2.2073615,","0.17898351,",1.1407908,-,jumping,-,30s,axes,(angular,velocity).
"4193794010000,","-2.0748038,","0.015577064,",1.0106765,-,jumping,-,30s,axes,(angular,velocity).
"4193798972000,","-1.919644,","-0.11636983,",0.88208944,-,jumping,-,30s,axes,(angular,velocity).
"4193803990000,","-1.7760907,","-0.18325958,",0.7651087,-,jumping,-,30s,axes,(angular,velocity).
"4193808998000,","-1.6224581,","-0.269697,",0.6435465,-,jumping,-,30s,axes,(angular,velocity).
"4193814096000,","-1.4645494,","-0.32528573,",0.5296202,-,jumping,-,30s,axes,(angular,velocity).
"4193819006000,","-1.3185526,","-0.38331795,",0.43004912,-,jumping,-,30s,axes,(angular,velocity).
"4193823978000,","-1.2296717,","-0.44043383,",0.35124752,-,jumping,-,30s,axes,(angular,velocity).
"4193828985000,","-1.1597277,","-0.4728097,",0.2932153,-,jumping,-,30s,axes,(angular,velocity).
"4193833981000,","-1.1487321,","-0.5174029,",0.24281894,-,jumping,-,30s,axes,(angular,velocity).
"4193839071000,","-1.1954633,","-0.61453044,",0.22296582,-,jumping,-,30s,axes,(angular,velocity).
"4193843982000,","-1.2632693,","-0.72143185,",0.2284636,-,jumping,-,30s,axes,(angular,velocity).
"4193849028000,","-1.3567317,","-0.7959574,",0.19211712,-,jumping,-,30s,axes,(angular,velocity).
