#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","-6.1086525e-4,","0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#datetime:,05/07/2013,10:46:44,0.009773844,-,fall,forward,lying,-,(angular,velocity).
##########################################,"-6.1086525e-4,","0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#activity:,10,-,fol,-,fall,forward,lying,-,10s,velocity).
#subject,id:,10,0.009773844,-,fall,forward,lying,-,(angular,velocity).
#first,name:,sub10,0.009773844,-,fall,forward,lying,-,(angular,velocity).
#last,name:,sub10,0.009773844,-,fall,forward,lying,-,(angular,velocity).
#age:,26,"0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#height(cm):,170,"0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#weight(kg):,90,"0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#gender:,female,"0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
"891332597000,","-0.009773844,","0.009162978,",0.022296581,-,fall,forward,lying,-,(angular,velocity).
"891337818000,","-0.010079277,","0.0076358155,",0.019547688,-,fall,forward,lying,-,(angular,velocity).
"891342632000,","-0.013439035,","0.004581489,",0.0106901415,-,fall,forward,lying,-,(angular,velocity).
"891347618000,","-0.009468411,","0.010079277,",0.025350908,-,fall,forward,lying,-,(angular,velocity).
"891352603000,","0.003970624,","0.003970624,",0.0106901415,-,fall,forward,lying,-,(angular,velocity).
"891357606000,","0.007330383,","0.0070249503,",0.011911872,-,fall,forward,lying,-,(angular,velocity).
"891362649000,","-6.1086525e-4,","0.010079277,",0.01740966,-,fall,forward,lying,-,(angular,velocity).
"891367645000,","6.1086525e-4,","0.010079277,",0.019547688,-,fall,forward,lying,-,(angular,velocity).
"891372689000,","6.1086525e-4,","0.005497787,",0.019547688,-,fall,forward,lying,-,(angular,velocity).
"891385491000,","-6.1086525e-4,","0.014966198,",0.021380283,-,fall,forward,lying,-,(angular,velocity).
"891386337000,","-6.1086525e-4,","0.014966198,",0.021380283,-,fall,forward,lying,-,(angular,velocity).
"891387993000,","-6.1086525e-4,","0.014966198,",0.021380283,-,fall,forward,lying,-,(angular,velocity).
"891392709000,","-0.005497787,","0.002443461,",0.009468411,-,fall,forward,lying,-,(angular,velocity).
"891397748000,","0.0106901415,","0.0143553335,",0.015577064,-,fall,forward,lying,-,(angular,velocity).
"891403850000,","0.0143553335,","0.008552114,",0.013439035,-,fall,forward,lying,-,(angular,velocity).
"891407626000,","0.0033597588,","0.008857546,",0.0067195175,-,fall,forward,lying,-,(angular,velocity).
"891412612000,","-0.00580322,","0.00580322,",0.015577064,-,fall,forward,lying,-,(angular,velocity).
"891417579000,","0.0015271631,","0.006414085,",0.01282817,-,fall,forward,lying,-,(angular,velocity).
"891422500000,","0.0061086523,","0.0030543262,",0.008552114,-,fall,forward,lying,-,(angular,velocity).
"891427499000,","0.007941248,","0.009468411,",0.022296581,-,fall,forward,lying,-,(angular,velocity).
"891432495000,","0.0027488936,","0.0030543262,",0.015577064,-,fall,forward,lying,-,(angular,velocity).
"891437571000,","-0.0012217305,","-0.005192355,",0.011911872,-,fall,forward,lying,-,(angular,velocity).
"891442513000,","3.0543262e-4,","-0.008246681,",0.013133603,-,fall,forward,lying,-,(angular,velocity).
"891447503000,","0.0067195175,","-0.008246681,",0.01985312,-,fall,forward,lying,-,(angular,velocity).
"891452530000,","-0.004886922,","-0.004581489,",0.017715093,-,fall,forward,lying,-,(angular,velocity).
"891457517000,","9.162979e-4,","-0.0076358155,",0.01740966,-,fall,forward,lying,-,(angular,velocity).
"891462555000,","0.0018325958,","-0.0070249503,",0.024740042,-,fall,forward,lying,-,(angular,velocity).
"891467583000,","0.0106901415,","-0.01160644,",0.02107485,-,fall,forward,lying,-,(angular,velocity).
"891472525000,","0.008857546,","-0.0067195175,",0.02443461,-,fall,forward,lying,-,(angular,velocity).
"891477520000,","0.009468411,","-0.015577064,",0.028710667,-,fall,forward,lying,-,(angular,velocity).
"891482516000,","0.0076358155,","-0.014966198,",0.020463986,-,fall,forward,lying,-,(angular,velocity).
"891487562000,","0.0061086523,","-0.009162978,",0.035430185,-,fall,forward,lying,-,(angular,velocity).
"891492539000,","0.01282817,","-0.008552114,",0.028405234,-,fall,forward,lying,-,(angular,velocity).
"891497519000,","0.019547688,","-0.004581489,",0.031154128,-,fall,forward,lying,-,(angular,velocity).
"891502539000,","0.013133603,","-0.009162978,",0.024740042,-,fall,forward,lying,-,(angular,velocity).
"891507545000,","0.018325957,","-0.0030543262,",0.02321288,-,fall,forward,lying,-,(angular,velocity).
"891512598000,","0.014660766,","-0.0018325958,",0.019242255,-,fall,forward,lying,-,(angular,velocity).
"891517577000,","0.018936822,","0.004581489,",0.019547688,-,fall,forward,lying,-,(angular,velocity).
"891522565000,","0.008552114,","0.009773844,",0.021380283,-,fall,forward,lying,-,(angular,velocity).
"891527552000,","0.0106901415,","9.162979e-4,",0.016798794,-,fall,forward,lying,-,(angular,velocity).
"891532542000,","0.0027488936,","0.0033597588,",0.018936822,-,fall,forward,lying,-,(angular,velocity).
"891537588000,","0.006414085,","0.0036651916,",0.0143553335,-,fall,forward,lying,-,(angular,velocity).
"891542631000,","0.002443461,","-9.162979e-4,",0.01863139,-,fall,forward,lying,-,(angular,velocity).
"891547551000,","0.011911872,","-9.162979e-4,",0.01282817,-,fall,forward,lying,-,(angular,velocity).
"891552564000,","0.0027488936,","-0.002443461,",0.019547688,-,fall,forward,lying,-,(angular,velocity).
"891557581000,","0.005192355,","0.008552114,",0.019242255,-,fall,forward,lying,-,(angular,velocity).
"891562643000,","0.005192355,","0.004276057,",0.018020526,-,fall,forward,lying,-,(angular,velocity).
"891567577000,","0.0018325958,","0.012217305,",0.02565634,-,fall,forward,lying,-,(angular,velocity).
"891572588000,","0.004886922,","0.005497787,",0.0290161,-,fall,forward,lying,-,(angular,velocity).
"891577549000,","0.0143553335,","0.005192355,",0.02443461,-,fall,forward,lying,-,(angular,velocity).
"891582566000,","0.010079277,","0.0070249503,",0.022907447,-,fall,forward,lying,-,(angular,velocity).
"891587667000,","0.008552114,","-0.004581489,",0.030543262,-,fall,forward,lying,-,(angular,velocity).
"891592600000,","0.014966198,","-0.0027488936,",0.02687807,-,fall,forward,lying,-,(angular,velocity).
"891597636000,","0.008552114,","-0.010995574,",0.026267206,-,fall,forward,lying,-,(angular,velocity).
"891602570000,","0.020158553,","-0.010995574,",0.02321288,-,fall,forward,lying,-,(angular,velocity).
"891607606000,","0.010995574,","0.0018325958,",0.027488936,-,fall,forward,lying,-,(angular,velocity).
"891613123000,","0.0030543262,","0.0015271631,",0.02443461,-,fall,forward,lying,-,(angular,velocity).
"891617604000,","0.0015271631,","-0.008857546,",0.02443461,-,fall,forward,lying,-,(angular,velocity).
"891622588000,","0.0143553335,","0.004886922,",0.01985312,-,fall,forward,lying,-,(angular,velocity).
"891627587000,","-0.002443461,","-0.0030543262,",0.015882496,-,fall,forward,lying,-,(angular,velocity).
"891632569000,","0.01160644,","-0.0018325958,",0.02321288,-,fall,forward,lying,-,(angular,velocity).
"891637634000,","0.0021380284,","-0.0033597588,",0.021991149,-,fall,forward,lying,-,(angular,velocity).
"891642600000,","0.007941248,","-0.005192355,",0.018020526,-,fall,forward,lying,-,(angular,velocity).
"891647594000,","0.009162978,","-0.007330383,",0.015271631,-,fall,forward,lying,-,(angular,velocity).
"891652581000,","0.009468411,","-0.0036651916,",0.016493361,-,fall,forward,lying,-,(angular,velocity).
"891657597000,","0.0033597588,","-0.0067195175,",0.0143553335,-,fall,forward,lying,-,(angular,velocity).
"891662678000,","0.0027488936,","-0.010995574,",0.019547688,-,fall,forward,lying,-,(angular,velocity).
"891667666000,","0.005192355,","-0.015577064,",0.0143553335,-,fall,forward,lying,-,(angular,velocity).
"891672591000,","0.005192355,","-0.008857546,",0.01985312,-,fall,forward,lying,-,(angular,velocity).
"891677620000,","0.005497787,","-0.011301007,",0.018936822,-,fall,forward,lying,-,(angular,velocity).
"891682644000,","0.0061086523,","-0.013744468,",0.027794369,-,fall,forward,lying,-,(angular,velocity).
"891687762000,","0.015271631,","-0.008857546,",0.021991149,-,fall,forward,lying,-,(angular,velocity).
"891692631000,","0.0070249503,","-0.0018325958,",0.022296581,-,fall,forward,lying,-,(angular,velocity).
"891697595000,","0.008246681,","-0.0018325958,",0.020158553,-,fall,forward,lying,-,(angular,velocity).
"891702605000,","3.0543262e-4,","0.0030543262,",0.028099801,-,fall,forward,lying,-,(angular,velocity).
"891707598000,","0.0018325958,","0.0021380284,",0.026267206,-,fall,forward,lying,-,(angular,velocity).
"891712679000,","0.005192355,","-0.003970624,",0.0290161,-,fall,forward,lying,-,(angular,velocity).
"891717664000,","0.0143553335,","-0.003970624,",0.028710667,-,fall,forward,lying,-,(angular,velocity).
"891722622000,","0.0067195175,","-0.005192355,",0.027794369,-,fall,forward,lying,-,(angular,velocity).
"891727609000,","0.007941248,","6.1086525e-4,",0.029626964,-,fall,forward,lying,-,(angular,velocity).
"891732606000,","0.008552114,","-0.0036651916,",0.028405234,-,fall,forward,lying,-,(angular,velocity).
"891737699000,","0.013439035,","0.008552114,",0.027488936,-,fall,forward,lying,-,(angular,velocity).
"891742656000,","0.0076358155,","-0.0015271631,",0.03726278,-,fall,forward,lying,-,(angular,velocity).
"891748181000,","0.015271631,","-0.0027488936,",0.03023783,-,fall,forward,lying,-,(angular,velocity).
"891752607000,","0.023823744,","-0.0070249503,",0.022602014,-,fall,forward,lying,-,(angular,velocity).
"891757573000,","0.022602014,","-0.005192355,",0.022296581,-,fall,forward,lying,-,(angular,velocity).
"891762804000,","0.021991149,","-0.004581489,",0.0290161,-,fall,forward,lying,-,(angular,velocity).
"891767605000,","0.01863139,","-3.0543262e-4,",0.027488936,-,fall,forward,lying,-,(angular,velocity).
"891772695000,","0.020463986,","-0.008552114,",0.02321288,-,fall,forward,lying,-,(angular,velocity).
"891777603000,","0.02687807,","-0.004581489,",0.02321288,-,fall,forward,lying,-,(angular,velocity).
"891782603000,","0.021991149,","0.004886922,",0.02565634,-,fall,forward,lying,-,(angular,velocity).
"891787788000,","0.016493361,","0.0012217305,",0.026572637,-,fall,forward,lying,-,(angular,velocity).
"891792619000,","0.019547688,","-9.162979e-4,",0.024129177,-,fall,forward,lying,-,(angular,velocity).
"891797612000,","0.014660766,","0.0015271631,",0.02321288,-,fall,forward,lying,-,(angular,velocity).
"891802609000,","0.017104227,","0.020463986,",0.020158553,-,fall,forward,lying,-,(angular,velocity).
"891807598000,","0.009162978,","0.015882496,",0.01985312,-,fall,forward,lying,-,(angular,velocity).
"891812674000,","0.013744468,","0.00580322,",0.02321288,-,fall,forward,lying,-,(angular,velocity).
"891817632000,","0.011301007,","0.009468411,",0.0106901415,-,fall,forward,lying,-,(angular,velocity).
"891822613000,","0.01038471,","0.008552114,",0.017715093,-,fall,forward,lying,-,(angular,velocity).
"891827604000,","0.006414085,","0.008857546,",0.02107485,-,fall,forward,lying,-,(angular,velocity).
"891832606000,","0.011911872,","0.005497787,",0.02565634,-,fall,forward,lying,-,(angular,velocity).
"891837718000,","0.017104227,","0.011911872,",0.02565634,-,fall,forward,lying,-,(angular,velocity).
"891842600000,","0.004276057,","0.014660766,",0.021380283,-,fall,forward,lying,-,(angular,velocity).
"891847679000,","0.0125227375,","0.0125227375,",0.023518313,-,fall,forward,lying,-,(angular,velocity).
"891852587000,","0.007330383,","0.013133603,",0.022296581,-,fall,forward,lying,-,(angular,velocity).
"891857598000,","0.003970624,","0.013439035,",0.019242255,-,fall,forward,lying,-,(angular,velocity).
"891862658000,","0.005497787,","0.010995574,",0.020158553,-,fall,forward,lying,-,(angular,velocity).
"891867629000,","0.013744468,","0.0067195175,",0.022602014,-,fall,forward,lying,-,(angular,velocity).
"891872634000,","0.007941248,","0.013133603,",0.023518313,-,fall,forward,lying,-,(angular,velocity).
"891877611000,","0.00580322,","0.010079277,",0.022296581,-,fall,forward,lying,-,(angular,velocity).
"891882578000,","0.0018325958,","3.0543262e-4,",0.01863139,-,fall,forward,lying,-,(angular,velocity).
"891887796000,","0.00580322,","0.0061086523,",0.02687807,-,fall,forward,lying,-,(angular,velocity).
"891892627000,","0.003970624,","0.007330383,",0.019547688,-,fall,forward,lying,-,(angular,velocity).
"891897625000,","0.0027488936,","0.01038471,",0.016493361,-,fall,forward,lying,-,(angular,velocity).
"891902624000,","0.005192355,","0.012217305,",0.021991149,-,fall,forward,lying,-,(angular,velocity).
"891907614000,","-0.0012217305,","0.012217305,",0.01282817,-,fall,forward,lying,-,(angular,velocity).
"891912712000,","0.0030543262,","6.1086525e-4,",0.023518313,-,fall,forward,lying,-,(angular,velocity).
"891917701000,","0.006414085,","0.003970624,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
"891922638000,","6.1086525e-4,","0.01160644,",0.018020526,-,fall,forward,lying,-,(angular,velocity).
"891927608000,","0.00580322,","0.011301007,",0.025961773,-,fall,forward,lying,-,(angular,velocity).
"891932603000,","-3.0543262e-4,","0.004581489,",0.019242255,-,fall,forward,lying,-,(angular,velocity).
"891937723000,","0.005192355,","-0.0021380284,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
"891942666000,","0.014966198,","0.0106901415,",0.021991149,-,fall,forward,lying,-,(angular,velocity).
"891947609000,","0.011301007,","0.0027488936,",0.018020526,-,fall,forward,lying,-,(angular,velocity).
"891952624000,","0.014966198,","0.0076358155,",0.021991149,-,fall,forward,lying,-,(angular,velocity).
"891957591000,","0.0030543262,","0.012217305,",0.02107485,-,fall,forward,lying,-,(angular,velocity).
"891962732000,","0.008246681,","0.00580322,",0.013439035,-,fall,forward,lying,-,(angular,velocity).
"891967621000,","0.0015271631,","0.0070249503,",0.01863139,-,fall,forward,lying,-,(angular,velocity).
"891972645000,","0.002443461,","0.0036651916,",0.013439035,-,fall,forward,lying,-,(angular,velocity).
"891977635000,","0.0036651916,","-0.0076358155,",0.02321288,-,fall,forward,lying,-,(angular,velocity).
"891982607000,","0.0030543262,","-0.0070249503,",0.009162978,-,fall,forward,lying,-,(angular,velocity).
"891987609000,","0.004276057,","9.162979e-4,",0.016493361,-,fall,forward,lying,-,(angular,velocity).
"891992666000,","0.011911872,","-3.0543262e-4,",0.013133603,-,fall,forward,lying,-,(angular,velocity).
"891997623000,","6.1086525e-4,","-0.009468411,",0.013133603,-,fall,forward,lying,-,(angular,velocity).
"892002612000,","-3.0543262e-4,","-0.004276057,",0.018936822,-,fall,forward,lying,-,(angular,velocity).
"892007617000,","0.01038471,","-0.0021380284,",0.016187929,-,fall,forward,lying,-,(angular,velocity).
"892012765000,","0.005497787,","-0.0012217305,",0.01863139,-,fall,forward,lying,-,(angular,velocity).
"892017666000,","0.0015271631,","0.007941248,",0.018936822,-,fall,forward,lying,-,(angular,velocity).
"892022679000,","-9.162979e-4,","0.0033597588,",0.014660766,-,fall,forward,lying,-,(angular,velocity).
"892027649000,","-0.010995574,","0.0061086523,",0.015577064,-,fall,forward,lying,-,(angular,velocity).
"892032604000,","9.162979e-4,","0.0018325958,",0.020463986,-,fall,forward,lying,-,(angular,velocity).
"892037680000,","-0.0027488936,","0.013439035,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
"892042640000,","-0.0027488936,","0.007330383,",0.015882496,-,fall,forward,lying,-,(angular,velocity).
"892047997000,","-0.002443461,","0.0027488936,",0.016493361,-,fall,forward,lying,-,(angular,velocity).
"892052612000,","-0.0021380284,","0.004886922,",0.012217305,-,fall,forward,lying,-,(angular,velocity).
"892057596000,","-0.004581489,","0.004886922,",0.01863139,-,fall,forward,lying,-,(angular,velocity).
"892062674000,","0.013133603,","0.005497787,",0.02076942,-,fall,forward,lying,-,(angular,velocity).
"892067780000,","0.0076358155,","0.007330383,",0.014966198,-,fall,forward,lying,-,(angular,velocity).
"892072799000,","-0.004581489,","0.0018325958,",0.014049901,-,fall,forward,lying,-,(angular,velocity).
"892077599000,","0.0021380284,","0.006414085,",0.017715093,-,fall,forward,lying,-,(angular,velocity).
"892082609000,","0.0027488936,","0.002443461,",0.013439035,-,fall,forward,lying,-,(angular,velocity).
"892087706000,","0.0076358155,","-0.005497787,",0.0143553335,-,fall,forward,lying,-,(angular,velocity).
"892092637000,","0.003970624,","-0.0070249503,",0.010079277,-,fall,forward,lying,-,(angular,velocity).
"892097630000,","-0.01038471,","-0.008857546,",0.0018325958,-,fall,forward,lying,-,(angular,velocity).
"892102604000,","-0.009773844,","-0.01282817,",0.0012217305,-,fall,forward,lying,-,(angular,velocity).
"892107598000,","0.003970624,","-0.007941248,",0.0012217305,-,fall,forward,lying,-,(angular,velocity).
"892112707000,","-0.004581489,","-0.003970624,",0.0015271631,-,fall,forward,lying,-,(angular,velocity).
"892117631000,","-0.012217305,","0.002443461,",-9.162979e-4,-,fall,forward,lying,-,(angular,velocity).
"892122880000,","-0.018936822,","0.0036651916,",0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"892127605000,","-0.014660766,","-0.00580322,",-0.010995574,-,fall,forward,lying,-,(angular,velocity).
"892132600000,","-3.0543262e-4,","-0.0012217305,",0.0125227375,-,fall,forward,lying,-,(angular,velocity).
"892137678000,","0.0021380284,","-0.002443461,",0.004886922,-,fall,forward,lying,-,(angular,velocity).
"892142594000,","0.0012217305,","-9.162979e-4,",0.00580322,-,fall,forward,lying,-,(angular,velocity).
"892147671000,","0.008246681,","6.1086525e-4,",0.01038471,-,fall,forward,lying,-,(angular,velocity).
"892152658000,","0.010995574,","0.003970624,",0.009468411,-,fall,forward,lying,-,(angular,velocity).
"892157604000,","0.013439035,","0.010995574,",0.01160644,-,fall,forward,lying,-,(angular,velocity).
"892162702000,","0.008246681,","0.0143553335,",0.00580322,-,fall,forward,lying,-,(angular,velocity).
"892167634000,","0.008246681,","0.019242255,",0.0070249503,-,fall,forward,lying,-,(angular,velocity).
"892172632000,","0.015271631,","0.013439035,",0.013133603,-,fall,forward,lying,-,(angular,velocity).
"892177603000,","0.009162978,","0.014660766,",0.008246681,-,fall,forward,lying,-,(angular,velocity).
"892182605000,","9.162979e-4,","0.0015271631,",0.002443461,-,fall,forward,lying,-,(angular,velocity).
"892187738000,","0.0061086523,","3.0543262e-4,",-6.1086525e-4,-,fall,forward,lying,-,(angular,velocity).
"892192690000,","-0.0012217305,","-0.0018325958,",0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"892197722000,","-0.0018325958,","-0.0030543262,",0.0021380284,-,fall,forward,lying,-,(angular,velocity).
"892202631000,","-0.0061086523,","-0.00580322,",-0.002443461,-,fall,forward,lying,-,(angular,velocity).
"892207600000,","-9.162979e-4,","-0.011911872,",-0.005192355,-,fall,forward,lying,-,(angular,velocity).
"892212754000,","9.162979e-4,","-0.0067195175,",-0.008552114,-,fall,forward,lying,-,(angular,velocity).
"892217637000,","-0.007330383,","-0.013133603,",-0.012217305,-,fall,forward,lying,-,(angular,velocity).
"892222676000,","-0.012217305,","-0.00580322,",-0.013439035,-,fall,forward,lying,-,(angular,velocity).
"892227638000,","-0.008857546,","-0.008552114,",-0.009468411,-,fall,forward,lying,-,(angular,velocity).
"892232601000,","-0.016187929,","-0.014660766,",-0.0106901415,-,fall,forward,lying,-,(angular,velocity).
"892237755000,","-0.015577064,","-0.010079277,",-0.008857546,-,fall,forward,lying,-,(angular,velocity).
"892242651000,","-0.013439035,","-0.009162978,",-0.012217305,-,fall,forward,lying,-,(angular,velocity).
"892247594000,","-0.012217305,","-0.014049901,",-0.004886922,-,fall,forward,lying,-,(angular,velocity).
"892252604000,","-0.022602014,","-0.017715093,",-0.013439035,-,fall,forward,lying,-,(angular,velocity).
"892257605000,","-0.01985312,","-0.014049901,",-0.0067195175,-,fall,forward,lying,-,(angular,velocity).
"892262698000,","-0.018020526,","-0.006414085,",-0.009162978,-,fall,forward,lying,-,(angular,velocity).
"892267634000,","-0.021991149,","-0.009468411,",-0.009162978,-,fall,forward,lying,-,(angular,velocity).
"892272664000,","-0.025045475,","-0.014049901,",-0.009773844,-,fall,forward,lying,-,(angular,velocity).
"892277613000,","-0.019547688,","-0.013133603,",-0.004886922,-,fall,forward,lying,-,(angular,velocity).
"892282600000,","-0.02321288,","-0.0125227375,",-0.004886922,-,fall,forward,lying,-,(angular,velocity).
"892287720000,","-0.02687807,","-0.01282817,",-0.0021380284,-,fall,forward,lying,-,(angular,velocity).
"892292593000,","-0.023823744,","-0.007941248,",0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"892297626000,","-0.025961773,","-0.005497787,",0.006414085,-,fall,forward,lying,-,(angular,velocity).
"892302578000,","-0.025045475,","-6.1086525e-4,",0.005497787,-,fall,forward,lying,-,(angular,velocity).
"892307608000,","-0.024129177,","-0.002443461,",0.0018325958,-,fall,forward,lying,-,(angular,velocity).
"892312705000,","-0.024129177,","6.1086525e-4,",-0.0030543262,-,fall,forward,lying,-,(angular,velocity).
"892317659000,","-0.031154128,","0.0027488936,",0.012217305,-,fall,forward,lying,-,(angular,velocity).
"892322631000,","-0.04062254,","-0.005192355,",0.011911872,-,fall,forward,lying,-,(angular,velocity).
"892327624000,","-0.031154128,","0.0018325958,",0.008246681,-,fall,forward,lying,-,(angular,velocity).
"892332599000,","-0.02321288,","0.0036651916,",-0.0012217305,-,fall,forward,lying,-,(angular,velocity).
"892337642000,","-0.025350908,","-0.0033597588,",0.00580322,-,fall,forward,lying,-,(angular,velocity).
"892342628000,","-0.02321288,","0.0018325958,",0.003970624,-,fall,forward,lying,-,(angular,velocity).
"892347662000,","-0.019242255,","-0.00580322,",0.0033597588,-,fall,forward,lying,-,(angular,velocity).
"892352605000,","-0.018936822,","0.0076358155,",0.002443461,-,fall,forward,lying,-,(angular,velocity).
"892357609000,","-0.016187929,","-0.0012217305,",-3.0543262e-4,-,fall,forward,lying,-,(angular,velocity).
"892362818000,","-0.01863139,","0.004581489,",-0.007330383,-,fall,forward,lying,-,(angular,velocity).
"892367707000,","-0.015882496,","-0.006414085,",-0.0018325958,-,fall,forward,lying,-,(angular,velocity).
"892372675000,","-0.0033597588,","9.162979e-4,",0.0076358155,-,fall,forward,lying,-,(angular,velocity).
"892377678000,","-0.0015271631,","-0.0030543262,",0.004276057,-,fall,forward,lying,-,(angular,velocity).
"892382694000,","-6.1086525e-4,","-0.007941248,",0.005192355,-,fall,forward,lying,-,(angular,velocity).
"892387684000,","0.003970624,","-0.0033597588,",0.0012217305,-,fall,forward,lying,-,(angular,velocity).
"892393020000,","0.0033597588,","-6.1086525e-4,",0.0021380284,-,fall,forward,lying,-,(angular,velocity).
"892397689000,","0.0070249503,","-6.1086525e-4,",0.0030543262,-,fall,forward,lying,-,(angular,velocity).
"892402736000,","0.0036651916,","0.002443461,",0.003970624,-,fall,forward,lying,-,(angular,velocity).
"892407624000,","0.0036651916,","3.0543262e-4,",0.00580322,-,fall,forward,lying,-,(angular,velocity).
"892412807000,","0.004886922,","0.005497787,",0.0067195175,-,fall,forward,lying,-,(angular,velocity).
"892417655000,","0.002443461,","6.1086525e-4,",0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"892422756000,","-0.0012217305,","0.007941248,",0.011911872,-,fall,forward,lying,-,(angular,velocity).
"892427580000,","0.0027488936,","0.0125227375,",0.007941248,-,fall,forward,lying,-,(angular,velocity).
"892432609000,","-9.162979e-4,","0.0106901415,",0.010079277,-,fall,forward,lying,-,(angular,velocity).
"892437689000,","0.0033597588,","3.0543262e-4,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
"892442643000,","-0.005497787,","0.010079277,",0.011301007,-,fall,forward,lying,-,(angular,velocity).
"892447585000,","-0.00580322,","6.1086525e-4,",0.0067195175,-,fall,forward,lying,-,(angular,velocity).
"892452608000,","-0.01160644,","-0.003970624,",-0.005192355,-,fall,forward,lying,-,(angular,velocity).
"892457597000,","-0.006414085,","-0.0018325958,",-0.0036651916,-,fall,forward,lying,-,(angular,velocity).
"892462662000,","-0.010079277,","-0.0033597588,",0.003970624,-,fall,forward,lying,-,(angular,velocity).
"892467634000,","-0.017715093,","-0.005497787,",0.005192355,-,fall,forward,lying,-,(angular,velocity).
"892472846000,","-0.02321288,","-0.0018325958,",0.002443461,-,fall,forward,lying,-,(angular,velocity).
"892477603000,","-0.02687807,","-0.0021380284,",-6.1086525e-4,-,fall,forward,lying,-,(angular,velocity).
"892482600000,","-0.025045475,","-0.0030543262,",0.0027488936,-,fall,forward,lying,-,(angular,velocity).
"892487777000,","-0.02443461,","-0.0021380284,",-6.1086525e-4,-,fall,forward,lying,-,(angular,velocity).
"892492582000,","-0.027794369,","-0.0033597588,",-0.002443461,-,fall,forward,lying,-,(angular,velocity).
"892497618000,","-0.02687807,","-0.009773844,",-0.004581489,-,fall,forward,lying,-,(angular,velocity).
"892502575000,","-0.02076942,","-0.0106901415,",-0.0070249503,-,fall,forward,lying,-,(angular,velocity).
"892507595000,","-0.022907447,","-0.005192355,",0.0018325958,-,fall,forward,lying,-,(angular,velocity).
"892512707000,","-0.029932396,","-0.008857546,",-0.002443461,-,fall,forward,lying,-,(angular,velocity).
"892517728000,","-0.019242255,","-9.162979e-4,",-0.00580322,-,fall,forward,lying,-,(angular,velocity).
"892522657000,","-0.016187929,","-0.010079277,",-0.0012217305,-,fall,forward,lying,-,(angular,velocity).
"892527662000,","-0.013439035,","-0.01863139,",-0.0015271631,-,fall,forward,lying,-,(angular,velocity).
"892532626000,","-0.012217305,","-0.009773844,",0.0070249503,-,fall,forward,lying,-,(angular,velocity).
"892537676000,","-0.017715093,","-0.018020526,",-3.0543262e-4,-,fall,forward,lying,-,(angular,velocity).
"892542646000,","-0.0018325958,","-0.01282817,",0.002443461,-,fall,forward,lying,-,(angular,velocity).
"892547758000,","-0.004276057,","-0.0027488936,",0.017104227,-,fall,forward,lying,-,(angular,velocity).
"892552607000,","0.0067195175,","3.0543262e-4,",0.028405234,-,fall,forward,lying,-,(angular,velocity).
"892557597000,","0.012217305,","-0.0015271631,",0.021991149,-,fall,forward,lying,-,(angular,velocity).
"892562662000,","0.007330383,","-0.009162978,",0.03634648,-,fall,forward,lying,-,(angular,velocity).
"892567643000,","0.011911872,","-0.01282817,",0.035124753,-,fall,forward,lying,-,(angular,velocity).
"892572611000,","0.0076358155,","-0.0067195175,",0.03176499,-,fall,forward,lying,-,(angular,velocity).
"892577605000,","0.01740966,","-0.008552114,",0.040927973,-,fall,forward,lying,-,(angular,velocity).
"892582606000,","0.015271631,","-0.004276057,",0.04153884,-,fall,forward,lying,-,(angular,velocity).
"892587713000,","0.013133603,","-0.011301007,",0.035430185,-,fall,forward,lying,-,(angular,velocity).
"892592618000,","0.013744468,","-0.01160644,",0.033292156,-,fall,forward,lying,-,(angular,velocity).
"892597681000,","0.009468411,","-0.024740042,",0.03634648,-,fall,forward,lying,-,(angular,velocity).
"892602823000,","0.01160644,","-0.023518313,",0.037873644,-,fall,forward,lying,-,(angular,velocity).
"892607600000,","0.008857546,","-0.020158553,",0.032986723,-,fall,forward,lying,-,(angular,velocity).
"892612781000,","-0.0015271631,","-0.02107485,",0.04337143,-,fall,forward,lying,-,(angular,velocity).
"892617633000,","0.009162978,","-0.02687807,",0.03023783,-,fall,forward,lying,-,(angular,velocity).
"892622684000,","-0.005497787,","-0.01985312,",0.02076942,-,fall,forward,lying,-,(angular,velocity).
"892627607000,","-0.0015271631,","-0.02321288,",0.029626964,-,fall,forward,lying,-,(angular,velocity).
"892632607000,","0.008246681,","-0.018936822,",0.019242255,-,fall,forward,lying,-,(angular,velocity).
"892637878000,","-0.0030543262,","-0.017715093,",0.013133603,-,fall,forward,lying,-,(angular,velocity).
